"text","label"
"Le monde m'apparaît comme une aquarelle aux couleurs éclatantes et fraîches.","joie"
"Je redoute chaque matin de devoir aller travailler.","tristesse"
"Il faut que je reste calme, ma vie en dépend.","peur"
"La fierté dans la voix de ma mère quand elle parle de moi me comble.","joie"
"Je suis le seul qui peut le voir.","peur"
"L'activité du sismographe a enregistré des secousses mineures.","neutre"
"L'avis de passage a été déposé dans votre boîte aux lettres.","neutre"
"L'odeur de la peur était presque palpable dans la pièce silencieuse.","surprise"
"J'ai trouvé des articles de presse pour ma recherche.","neutre"
"Les mutants sont à nos portes.","peur"
"La certification ISO de notre entreprise a été renouvelée, c'est la récompense d'un travail d'équipe rigoureux.","joie"
"La vue d'un ver de terre se tortillant sur le béton chaud est une petite agonie répugnante.","degout"
"Je n'adresse pas la parole à ce genre de sous-merde.","colere"
"Ça me chagrine de ouf, cette histoire.","tristesse"
"Je regrette de m'être énervé contre lui pour une bêtise.","tristesse"
"Le labyrinthe n'est pas fait de murs, mais de chair vivante.","peur"
"Le labyrinthe administratif pour faire reconnaître mes droits est décourageant.","tristesse"
"Il a la hantise d'être oublié.","peur"
"Le désordre de la pièce témoignait d'une crise de rage récente.","colere"
"Hein ? Le mot de passe était 'motdepasse' depuis le début ?","surprise"
"C'est une honte de voir nos services publics se dégrader à ce point par leur faute.","colere"
"Une note de service rappelle les règles de stationnement.","neutre"
"Une brume épaisse et colorée a envahi la vallée au lever du soleil.","surprise"
"Le reflet dans le miroir n'était pas tout à fait le mien, c'était terrifiant.","peur"
"J'ai l'impression que nous sommes arrivés au bout de notre histoire.","tristesse"
"Les notes de bas de page fournissent des informations complémentaires.","neutre"
"Le débat sur le climat est pollué par des intérêts économiques, c'est navrant.","tristesse"
"Le bruit des vagues se brisant violemment contre les rochers était menaçant.","peur"
"L'odeur d'un pelage de chien mouillé est une puanteur familière et désagréable.","degout"
"La vue d'un homme qui pisse contre un mur en plein jour, sans aucune gêne.","degout"
"Le cours de l'action de l'entreprise a augmenté de 1.2% à la clôture.","neutre"
"L'inégalité salariale entre hommes et femmes pour le même travail est une injustice révoltante.","degout"
"J'ai le cœur en vrac, pour de vrai.","tristesse"
"Le premier ministre a effectué un déplacement à l'étranger.","neutre"
"Le temps de cuisson recommandé est de 25 minutes à 180°C.","neutre"
"La vue des lucioles dans un champ la nuit est un spectacle féerique.","joie"
"La pression pour être constamment ""authentique"" sur les réseaux est la pire des injonctions.","degout"
"La vue de la saleté incrustée dans les touches d'un téléphone public est immonde.","degout"
"Le poids des secrets de famille est parfois trop lourd à porter.","tristesse"
"La lecture de cette biographie d'explorateur est une source d'inspiration et d'évasion qui rend heureux.","joie"
"L'exploitation des données personnelles par les GAFAM est une pratique révoltante.","degout"
"Le soleil de midi se tenait directement au-dessus.","neutre"
"La sensation d'une toile d'araignée sur le visage est une surprise horrible.","degout"
"Mon abonnement au service de streaming se renouvelle automatiquement.","neutre"
"Je me sens comme un simple rouage dans une immense machine, c'est déshumanisant.","tristesse"
"Ce film de survival est d'un réalisme qui vous met mal à l'aise.","peur"
"Le résultat de ce procès est une honte pour la justice, ça me révolte.","colere"
"La date limite de soumission des offres est fixée au 10 octobre.","neutre"
"Le journal de ce matin annonce une nouvelle qui change tout.","surprise"
"Le jeu vidéo propose une durée de vie d'environ 20 heures pour l'histoire principale.","neutre"
"La saveur umami de ce plat japonais est une découverte gustative profonde et réjouissante.","joie"
"Le lancement de notre nouveau produit est un succès retentissant.","joie"
"Ce film sur les abductions extraterrestres m'a laissé un sentiment de paranoïa.","peur"
"Ce réveil est une sonnerie de l'enfer, conçue pour vous donner envie de mourir.","colere"
"Le kilométrage est illimité.","neutre"
"La découverte de sa véritable ascendance a bouleversé son sentiment d'identité.","surprise"
"Son air de supériorité est une invitation à lui refaire le portrait.","colere"
"Le bruit d'un pet foireux, humide et sonore, est le comble du dégoût.","degout"
"Mon modeste blog a été cité dans un grand journal national.","surprise"
"La façon dont mes grands-parents se regardent encore avec amour après 60 ans est une inspiration.","joie"
"La nouvelle de l'évasion du prisonnier a semé la terreur dans la région.","peur"
"Ce sera tout pour vous ?","neutre"
"Je suis tellement à cran que je pourrais m'énerver contre un courant d'air.","colere"
"J'ai senti mes genoux fléchir.","peur"
"L'odeur de friture qui imprègne les vêtements après un passage au fast-food est tenace.","degout"
"J'ai réussi à convaincre mon N+1 de l'intérêt d'une nouvelle technologie, c'est une victoire.","joie"
"Cette symétrie parfaite dans une formation rocheuse naturelle est une anomalie.","surprise"
"Je suis un orage sur le point d'éclater, avec éclairs et tonnerre.","colere"
"Le GPS a annoncé 'Vous êtes arrivé', mais nous étions au milieu d'un lac gelé.","peur"
"Je redoute qu'il découvre la vérité sur ce qui s'est passé.","peur"
"Le lac s'est vidé pendant la nuit.","surprise"
"Nous avons trouvé un manuscrit ancien dans le grenier.","surprise"
"L'amertume est le sel sur la plaie ouverte de ma déception.","tristesse"
"Chaque coin de la maison me rappelle son absence.","tristesse"
"Tu me fatigues avec tes histoires à la con.","colere"
"Pardon, mais est-ce que vous venez de dire que le temps peut s'écouler à l'envers ?","surprise"
"Ça m'a coupé les pattes.","surprise"
"L'étiquette indique un lavage à 30°C.","neutre"
"Ce mème est si drôle, il me fait rire à chaque fois que je le vois.","joie"
"Cette machine à café est une calamité, elle fait un bruit d'enfer pour un jus de chaussette.","colere"
"Tu ne peux pas savoir à quel point ça me fait plaisir pour vous deux.","joie"
"L'équipe de France de football a fait match nul.","neutre"
"La borne kilométrique indique le point 154.","neutre"
"Tu parles japonais couramment maintenant ?","surprise"
"La culture du harcèlement dans certaines grandes écoles est un secret de polichinelle honteux.","degout"
"Le traitement des travailleurs détachés est une forme d'esclavage légal au cœur de l'Europe.","degout"
"La dissonance entre qui je suis et qui je devrais être est épuisante.","tristesse"
"L'effondrement de la biodiversité est un sujet d'une gravité effrayante.","peur"
"La vue d'un torrent de diarrhée qui s'échappe d'une vache malade.","degout"
"Ce bâtiment est une boîte de conserve géante, sans poésie ni humanité.","degout"
"Le fils de pute qui a inventé les devoirs de vacances.","colere"
"La cafétéria vend des boissons et des en-cas.","neutre"
"L'exploitation des stagiaires comme main-d'œuvre gratuite est une pratique révoltante.","degout"
"Notre équipe a résolu le problème en un temps record, l'efficacité collective est grisante.","joie"
"Cette série sur une pandémie est devenue beaucoup trop réaliste.","peur"
"Les effets spéciaux de ce film sont d'une laideur numérique repoussante.","degout"
"La nouvelle de la fermeture du dernier cinéma de quartier est un coup dur pour la vie locale.","tristesse"
"L'annonce de sa retraite a marqué la fin d'une époque.","surprise"
"Sérieusement ? L'IA a écrit un meilleur roman que moi en 30 secondes ?","surprise"
"La vision d'un rouge-gorge familier dans le jardin est une petite joie quotidienne.","joie"
"Comment une civilisation aussi avancée a-t-elle pu disparaître sans laisser de traces ?","surprise"
"Ce pull en cachemire est vendu à un prix si bas ?","surprise"
"Ce fils de pute a gagné en trichant.","colere"
"Ce n'est donc pas un mythe.","surprise"
"Les autres campeurs ont disparu, ne laissant que leurs tentes vides.","peur"
"Recevoir des retours aussi positifs de la part des utilisateurs est très gratifiant.","joie"
"Je suis nostalgique de l'insouciance que je n'ai plus.","tristesse"
"Votre nouvelle sculpture est une rupture totale avec votre style habituel.","surprise"
"L'odeur du café froid et du tabac dans une pièce où la nuit a été longue.","tristesse"
"La sensation d'un drap de lit poisseux de sueur est horrible.","degout"
"La température de la salle des serveurs est contrôlée.","neutre"
"Ce connard m'a klaxonné alors que j'étais dans mon droit.","colere"
"Mes doigts se sont crispés sur la poignée de la porte.","peur"
"Mon enthousiasme s'est éteint comme une bougie dans un courant d'air.","tristesse"
"Un torrent de fureur a tout balayé sur son passage, ne laissant que des ruines.","colere"
"Nous sommes surpris de voir autant de monde à cette heure-ci.","surprise"
"Le récit de la vie de mes aïeux, fait de labeur et de sacrifices, m'émeut.","tristesse"
"Le ciel est d'un bleu uniforme aujourd'hui.","neutre"
"La texture farineuse de cette sauce est une horreur.","degout"
"L'hôtel propose un service de chambre.","neutre"
"Ça me chagrine plus que tu ne le penses.","tristesse"
"Jamais je n'aurais imaginé qu'une telle harmonie puisse exister entre ces deux styles musicaux.","surprise"
"Ça fait une heure que j'attends ce bus de merde, c'est inadmissible.","colere"
"La vue d'un animal mort sur le bord de la route me gâche toujours la journée.","tristesse"
"Haha, excellent.","joie"
"Je suis triste de constater que ma passion d'hier est devenue ma corvée d'aujourd'hui.","tristesse"
"Le son d'une porte qui se déverrouille toute seule est un classique de la peur.","peur"
"La place du village, décorée pour la fête de la musique, vibrait d'une énergie populaire et festive.","joie"
"La destruction de la forêt amazonienne pour la culture du soja est un crime contre la planète.","degout"
"La population mondiale a dépassé les 8 milliards d'habitants.","neutre"
"J'ai l'impression d'être une note en suspens dans une partition inachevée.","tristesse"
"La marge d'erreur de cette étude est de plus ou moins 3%.","neutre"
"Je suis dans une prison de frustration et les barreaux sont des imbéciles.","colere"
"Je ne pensais pas que ce gadget serait si utile.","surprise"
"La vue d'une tique gorgée de sang qui tombe d'un chien est une vision de vampire repu.","degout"
"Le silence de la maison vide était si profond qu'il semblait aspirer les sons.","peur"
"Le rapport du médecin disait que j'avais un parasite, mais qu'il était là le premier.","peur"
"Son air de 'je-ne-suis-au-courant-de-rien' est une insulte à mon intelligence.","colere"
"Le succès d'une mission de reforestation est une victoire qui me comble.","joie"
"Mon ordinateur a rendu l'âme, et avec lui des années de projets créatifs.","tristesse"
"La vue de la cire d'oreille est particulièrement répugnante.","degout"
